IdConfigZonaMapa,Agente,TopeCuenta,Ejercicio,Quincena
1400.0,E002916,100.0,2023,4
1400.0,E002639,100.0,2023,4
1400.0,E059817,100.0,2023,4
1400.0,E058002,100.0,2023,4
1400.0,E062299,100.0,2023,4
1400.0,E041528,100.0,2023,4
1400.0,E053547,100.0,2023,4
1400.0,E005183,100.0,2023,4
1400.0,E061603,100.0,2023,4
1400.0,E005717,100.0,2023,4
1400.0,E004697,100.0,2023,4
1400.0,E006589,100.0,2023,4
1403.0,E007282,100.0,2023,4
1403.0,E060230,100.0,2023,4
1403.0,E005747,100.0,2023,4
1403.0,E002905,100.0,2023,4
1403.0,E002607,100.0,2023,4
1403.0,E006463,100.0,2023,4
1403.0,E005832,100.0,2023,4
1403.0,E006389,100.0,2023,4
1403.0,E005097,100.0,2023,4
1404.0,E007992,70.0,2023,4
1404.0,E008119,70.0,2023,4
1404.0,E008146,70.0,2023,4
1404.0,E002417,70.0,2023,4
1404.0,E040933,70.0,2023,4
1404.0,E004513,70.0,2023,4
1404.0,E056617,70.0,2023,4
1404.0,E002488,70.0,2023,4
1407.0,E053311,100.0,2023,4
1407.0,E049566,100.0,2023,4
1407.0,E002935,100.0,2023,4
1416.0,E005366,150.0,2023,4
1417.0,E053890,150.0,2023,4
1417.0,E006612,150.0,2023,4
1416.0,E008293,150.0,2023,4
1416.0,E008261,150.0,2023,4
1424.0,E007610,150.0,2023,4
1428.0,E006648,120.0,2023,5
1428.0,E006191,120.0,2023,5
1428.0,E006412,120.0,2023,5
1272.0,E004697,100.0,2023,2
1408.0,E008262,70.0,2023,4
1410.0,E003870,100.0,2023,4
1410.0,E003118,100.0,2023,4
1410.0,E005243,100.0,2023,4
1428.0,E007934,120.0,2023,5
1429.0,E006648,100.0,2023,7
1429.0,E006191,100.0,2023,7
1429.0,E006412,100.0,2023,7
1430.0,E003895,100.0,2023,7
1430.0,E005732,100.0,2023,7
1431.0,E007376,70.0,2023,7
1431.0,E008008,70.0,2023,7
1431.0,E008956,70.0,2023,7
1432.0,E001889,100.0,2023,7
1432.0,E001780,100.0,2023,7
1432.0,E008964,100.0,2023,7
1433.0,E004209,100.0,2023,7
1433.0,E005376,100.0,2023,7
1433.0,E007268,100.0,2023,7
1435.0,E000193,70.0,2023,7
1435.0,E003429,70.0,2023,7
1436.0,E005948,100.0,2023,7
1436.0,E007575,100.0,2023,7
1436.0,E005140,100.0,2023,7
1436.0,E007421,100.0,2023,7
1436.0,E001073,100.0,2023,7
1436.0,E006698,100.0,2023,7
1436.0,E008418,100.0,2023,7
1436.0,E008391,100.0,2023,7
1431.0,E008652,70.0,2023,7
1438.0,E008586,70.0,2023,7
1443.0,E006252,100.0,2023,7
1443.0,E001495,100.0,2023,7
1443.0,E054510,100.0,2023,7
1443.0,E054609,100.0,2023,7
1443.0,E005699,100.0,2023,7
1442.0,E002123,100.0,2023,7
1442.0,E002099,100.0,2023,7
1442.0,E002417,100.0,2023,7
1442.0,E007026,100.0,2023,7
1442.0,E059464,100.0,2023,7
1442.0,E007656,100.0,2023,7
1442.0,E000627,100.0,2023,7
1442.0,E006426,100.0,2023,7
1442.0,E007210,100.0,2023,7
1442.0,E057992,100.0,2023,7
1442.0,E000579,100.0,2023,7
1442.0,E033393,100.0,2023,7
1442.0,E008837,100.0,2023,7
1442.0,E007020,100.0,2023,7
1442.0,E000888,100.0,2023,7
1442.0,E008905,100.0,2023,7
1446.0,E007992,100.0,2023,7
1446.0,E007364,100.0,2023,7
1446.0,E007432,100.0,2023,7
1446.0,E003625,100.0,2023,7
1446.0,E061872,100.0,2023,7
1446.0,E008339,100.0,2023,7
1446.0,E008176,100.0,2023,7
1446.0,E008313,100.0,2023,7
1446.0,E001107,100.0,2023,7
1446.0,E008456,100.0,2023,7
1446.0,E008978,100.0,2023,7
1446.0,E008862,100.0,2023,7
1446.0,E008995,100.0,2023,7
1446.0,E008654,100.0,2023,7
1447.0,E002916,100.0,2023,7
1447.0,E002639,100.0,2023,7
1447.0,E006986,100.0,2023,7
1447.0,E058002,100.0,2023,7
1447.0,E059817,100.0,2023,7
1447.0,E053547,100.0,2023,7
1447.0,E005183,100.0,2023,7
1447.0,E062299,100.0,2023,7
1447.0,E041528,100.0,2023,7
1447.0,E061603,100.0,2023,7
1447.0,E005717,100.0,2023,7
1447.0,E004697,100.0,2023,7
1447.0,E006589,100.0,2023,7
1447.0,E054316,100.0,2023,7
1448.0,E008146,70.0,2023,7
1448.0,E052442,70.0,2023,7
1448.0,E040933,70.0,2023,7
1448.0,E004513,70.0,2023,7
1449.0,E005747,100.0,2023,7
1449.0,E060230,100.0,2023,7
1449.0,E002905,100.0,2023,7
1449.0,E007282,100.0,2023,7
1449.0,E006463,100.0,2023,7
1449.0,E002607,100.0,2023,7
1449.0,E005832,100.0,2023,7
1449.0,E056232,100.0,2023,7
1451.0,E006843,70.0,2023,7
1452.0,E053311,100.0,2023,7
1452.0,E049566,100.0,2023,7
1452.0,E002935,100.0,2023,7
1451.0,E008931,70.0,2023,7
1451.0,E008589,70.0,2023,7
1451.0,E008505,70.0,2023,7
1452.0,E008531,100.0,2023,7
1456.0,E008034,100.0,2023,7
1458.0,E008917,100.0,2023,7
1463.0,E006302,100.0,2023,7
1463.0,E002874,100.0,2023,7
1464.0,E006233,100.0,2023,7
1464.0,E000034,100.0,2023,7
1466.0,E007100,70.0,2023,7
1468.0,E008172,70.0,2023,7
1468.0,E004953,70.0,2023,7
1470.0,E006648,100.0,2023,8
1470.0,E006412,100.0,2023,8
1470.0,E006630,100.0,2023,8
1470.0,E008425,100.0,2023,8
1470.0,E008008,100.0,2023,8
1470.0,E007973,100.0,2023,8
1472.0,E008734,70.0,2023,8
1472.0,E008686,70.0,2023,8
1473.0,E008964,100.0,2023,8
1474.0,E001279,70.0,2023,8
1474.0,E008663,70.0,2023,8
1479.0,E006252,60.0,2023,8
1479.0,E054609,60.0,2023,8
1479.0,E007974,60.0,2023,8
1479.0,E008580,60.0,2023,8
1479.0,E054510,60.0,2023,8
1479.0,E005699,60.0,2023,8
1477.0,E005948,70.0,2023,8
1477.0,E007575,70.0,2023,8
1477.0,E006698,70.0,2023,8
1477.0,E008391,70.0,2023,8
1477.0,E007463,70.0,2023,8
1477.0,E001073,70.0,2023,8
1477.0,E005140,70.0,2023,8
1479.0,E001495,60.0,2023,8
1480.0,E008304,70.0,2023,8
1480.0,E004444,70.0,2023,8
1480.0,E007725,70.0,2023,8
1480.0,E008416,70.0,2023,8
1480.0,E001288,70.0,2023,8
1503.0,E003870,100.0,2023,8
1490.0,E002874,100.0,2023,8
1490.0,E006302,100.0,2023,8
1490.0,E004953,100.0,2023,8
1503.0,E003118,100.0,2023,8
1503.0,E005243,100.0,2023,8
1513.0,E008146,70.0,2023,8
1513.0,E052442,70.0,2023,8
1484.0,E000193,70.0,2023,8
1484.0,E003429,70.0,2023,8
1484.0,E008816,70.0,2023,8
1487.0,E008462,50.0,2023,8
1487.0,E008582,50.0,2023,8
1487.0,E002921,50.0,2023,8
1487.0,E001650,50.0,2023,8
1487.0,E008877,50.0,2023,8
1487.0,E051631,50.0,2023,8
1513.0,E040933,70.0,2023,8
1513.0,E004513,70.0,2023,8
1513.0,E033393,70.0,2023,8
1559.0,E002123,100.0,2023,15
1559.0,E008456,100.0,2023,15
1559.0,E007656,100.0,2023,15
1559.0,E008905,100.0,2023,15
1559.0,E009196,100.0,2023,15
1559.0,E044235,100.0,2023,15
1559.0,E002099,100.0,2023,15
1559.0,E009073,100.0,2023,15
1559.0,E002417,100.0,2023,15
1559.0,E006426,100.0,2023,15
1559.0,E055602,100.0,2023,15
1627.0,E005732,110.0,2023,17
1562.0,E000838,70.0,2023,15
1562.0,E052442,70.0,2023,15
1562.0,E040933,70.0,2023,15
1562.0,E004513,70.0,2023,15
1576.0,E060230,100.0,2023,15
1576.0,E014423,100.0,2023,15
1576.0,E007282,100.0,2023,15
1576.0,E002607,100.0,2023,15
1576.0,E002905,100.0,2023,15
1576.0,E056232,100.0,2023,15
1576.0,E052129,100.0,2023,15
1577.0,E007419,100.0,2023,15
1577.0,E009101,100.0,2023,15
1577.0,E008416,100.0,2023,15
1577.0,E008304,100.0,2023,15
1577.0,E001288,100.0,2023,15
1577.0,E005338,100.0,2023,15
1576.0,E009782,100.0,2023,15
1575.0,E010105,100.0,2023,15
1589.0,E005432,70.0,2023,15
1666.0,E004209,114.0,2023,17
1666.0,E003429,114.0,2023,17
1627.0,E003771,110.0,2023,17
1627.0,E006630,110.0,2023,17
1627.0,E010365,110.0,2023,17
1627.0,E008425,110.0,2023,17
1615.0,E007364,100.0,2023,17
1615.0,E010406,100.0,2023,17
1635.0,E030050,100.0,2023,17
1636.0,E005366,110.0,2023,17
1636.0,E061739,110.0,2023,17
1636.0,E010076,110.0,2023,17
1638.0,E007857,80.0,2023,17
1638.0,E010375,80.0,2023,17
1638.0,E007268,80.0,2023,17
1615.0,E008313,100.0,2023,17
1643.0,E009938,80.0,2023,17
1643.0,E009101,80.0,2023,17
1643.0,E056246,80.0,2023,17
1605.0,E010157,110.0,2023,17
1605.0,E009597,110.0,2023,17
1648.0,E009138,100.0,2023,17
1285.0,E004209,100.0,2023,2
1286.0,E007973,70.0,2023,2
1293.0,E054609,100.0,2023,2
1293.0,E001495,100.0,2023,2
1298.0,E007156,70.0,2023,2
1299.0,E000034,100.0,2023,2
1301.0,E004953,70.0,2023,2
1296.0,E007421,100.0,2023,2
1296.0,E007773,100.0,2023,2
1296.0,E001073,100.0,2023,2
1296.0,E007615,100.0,2023,2
1296.0,E007860,100.0,2023,2
1279.0,E007432,100.0,2023,2
1279.0,E007674,100.0,2023,2
1279.0,E006923,100.0,2023,2
1279.0,E007468,100.0,2023,2
1279.0,E007210,100.0,2023,2
1279.0,E033393,100.0,2023,2
1290.0,E005455,70.0,2023,2
1290.0,E000838,70.0,2023,2
1290.0,E004985,70.0,2023,2
1290.0,E052442,70.0,2023,2
1290.0,E057604,70.0,2023,2
1316.0,E007006,150.0,2023,2
1316.0,E007247,150.0,2023,2
1320.0,E002306,150.0,2023,2
1320.0,E005101,150.0,2023,2
1319.0,E007610,150.0,2023,2
1321.0,E005905,150.0,2023,2
1321.0,E006301,150.0,2023,2
1321.0,E006612,150.0,2023,2
1332.0,E008113,100.0,2023,3
1332.0,E056246,100.0,2023,3
1383.0,E000193,70.0,2023,4
1383.0,E007268,70.0,2023,4
1383.0,E005376,70.0,2023,4
1381.0,E008425,100.0,2023,4
1401.0,E030050,100.0,2023,4
1402.0,E005984,100.0,2023,4
1405.0,E006810,70.0,2023,4
1405.0,E059073,70.0,2023,4
1408.0,E000772,70.0,2023,4
1408.0,E043493,70.0,2023,4
1408.0,E062733,70.0,2023,4
1409.0,E052442,70.0,2023,4
1409.0,E057604,70.0,2023,4
1418.0,E052916,150.0,2023,4
1418.0,E004126,150.0,2023,4
1418.0,E001472,150.0,2023,4
1419.0,E007247,50.0,2023,4
1419.0,E007032,50.0,2023,4
1419.0,E007006,50.0,2023,4
1425.0,E002306,150.0,2023,4
1425.0,E005241,150.0,2023,4
1425.0,E005101,150.0,2023,4
1425.0,E006928,150.0,2023,4
1488.0,E008034,100.0,2023,8
1488.0,E008829,100.0,2023,8
1492.0,E004131,50.0,2023,8
1492.0,E008876,50.0,2023,8
1492.0,E007419,50.0,2023,8
1492.0,E008903,50.0,2023,8
1492.0,E003818,50.0,2023,8
1492.0,E004136,50.0,2023,8
1492.0,E008751,50.0,2023,8
1492.0,E008602,50.0,2023,8
1492.0,E008750,50.0,2023,8
1497.0,E008651,100.0,2023,8
1502.0,E059073,100.0,2023,8
1502.0,E006810,100.0,2023,8
1502.0,E030050,100.0,2023,8
1515.0,E002099,120.0,2023,9
1515.0,E007656,120.0,2023,9
1515.0,E000888,120.0,2023,9
1515.0,E008905,120.0,2023,9
1515.0,E002417,120.0,2023,9
1515.0,E009073,120.0,2023,9
1515.0,E008176,120.0,2023,9
1515.0,E007210,120.0,2023,9
1515.0,E001107,120.0,2023,9
1515.0,E033393,120.0,2023,9
1517.0,E009164,120.0,2023,9
1517.0,E009189,120.0,2023,9
1517.0,E009157,120.0,2023,9
1554.0,E005476,120.0,2023,9
1554.0,E014423,120.0,2023,9
1554.0,E004002,120.0,2023,9
1554.0,E004815,120.0,2023,9
1559.0,E009104,100.0,2023,15
1565.0,E005732,100.0,2023,15
1565.0,E006630,100.0,2023,15
1565.0,E003771,100.0,2023,15
1566.0,E008734,70.0,2023,15
1581.0,E007156,100.0,2023,15
1582.0,E009194,70.0,2023,15
1582.0,E043493,70.0,2023,15
1582.0,E062678,70.0,2023,15
1567.0,E009558,100.0,2023,15
1581.0,E010160,100.0,2023,15
1581.0,E009853,100.0,2023,15
1648.0,E010244,100.0,2023,17
1669.0,E009862,55.0,2023,17
1649.0,E010280,80.0,2023,17
1649.0,E010291,80.0,2023,17
1669.0,E010058,55.0,2023,17
1655.0,E054609,110.0,2023,17
1655.0,E007974,110.0,2023,17
1655.0,E010038,110.0,2023,17
1655.0,E008580,110.0,2023,17
1657.0,E008931,80.0,2023,17
1657.0,E008589,80.0,2023,17
1657.0,E001650,80.0,2023,17
1657.0,E009890,80.0,2023,17
1657.0,E009370,80.0,2023,17
1663.0,E009436,100.0,2023,17
1669.0,E009721,55.0,2023,17
1669.0,E009819,55.0,2023,17
1607.0,E010105,93.0,2023,17
1628.0,E010070,80.0,2023,17
1647.0,,110.0,2023,17
1657.0,E002633,80.0,2023,17
1657.0,E010196,80.0,2023,17
,E010873,,2023,20
,E010873,,2023,20
,E010873,,2023,20
,E010753,,2023,20
,E010536,,2023,20
,E010536,,2023,20
,E010483,,2023,20
,E009316,,2023,20
1916.0,E001472,142.0,2023,20
2159.0,E010038,120.0,2023,21
1916.0,E061627,142.0,2023,20
1855.0,E008651,100.0,2023,20
1847.0,E003771,110.0,2023,20
1841.0,E010070,70.0,2023,20
1875.0,E010951,95.0,2023,20
1833.0,E054510,200.0,2023,20
1833.0,E010038,200.0,2023,20
1833.0,E005699,200.0,2023,20
1916.0,E004126,142.0,2023,20
1873.0,E010536,96.0,2023,20
1876.0,E009597,58.0,2023,20
1873.0,E002417,96.0,2023,20
1873.0,E040933,96.0,2023,20
1840.0,E030050,80.0,2023,20
1840.0,E006810,80.0,2023,20
1901.0,E055309,250.0,2023,20
1901.0,E010652,250.0,2023,20
1844.0,E061070,200.0,2023,20
1844.0,E054609,200.0,2023,20
1827.0,E008830,250.0,2023,20
2124.0,E010483,95.0,2023,21
1847.0,E005732,110.0,2023,20
1847.0,E000258,110.0,2023,20
1898.0,E053311,120.0,2023,20
1901.0,E033393,250.0,2023,20
1898.0,E002935,120.0,2023,20
1916.0,E059947,142.0,2023,20
1883.0,E006698,93.0,2023,20
1883.0,E004136,93.0,2023,20
1856.0,E007268,72.0,2023,20
1856.0,E007857,72.0,2023,20
1883.0,E008391,93.0,2023,20
1883.0,E009708,93.0,2023,20
1916.0,E010736,142.0,2023,20
2124.0,E009164,95.0,2023,21
,E010553,,2023,20
,E010553,,2023,20
,E010553,,2023,20
2159.0,E053718,120.0,2023,21
1883.0,E005140,93.0,2023,20
1898.0,E007156,120.0,2023,20
1898.0,E049566,120.0,2023,20
1901.0,E009073,250.0,2023,20
1901.0,E001107,250.0,2023,20
1841.0,E001629,70.0,2023,20
1841.0,E010806,70.0,2023,20
1901.0,E004625,250.0,2023,20
1865.0,E005243,120.0,2023,20
1869.0,E056246,95.0,2023,20
1869.0,E008750,95.0,2023,20
1869.0,E008209,95.0,2023,20
2137.0,E004209,98.0,2023,21
1869.0,E007419,95.0,2023,20
,E005717,,2023,20
1909.0,E008734,90.0,2023,20
1901.0,E009264,250.0,2023,20
2137.0,E005376,98.0,2023,21
1901.0,E002123,250.0,2023,20
1841.0,E010771,70.0,2023,20
1841.0,E010965,70.0,2023,20
1883.0,E007575,93.0,2023,20
2137.0,E001780,98.0,2023,21
1841.0,E010628,70.0,2023,20
1888.0,E007282,140.0,2023,20
1888.0,E014423,140.0,2023,20
1888.0,E009779,140.0,2023,20
1841.0,E008456,70.0,2023,20
1841.0,E007026,70.0,2023,20
1888.0,E058002,140.0,2023,20
1888.0,E010261,140.0,2023,20
1888.0,E009728,140.0,2023,20
1893.0,E004209,120.0,2023,20
1893.0,E001780,120.0,2023,20
1893.0,E003429,120.0,2023,20
1893.0,E005376,120.0,2023,20
1917.0,E010483,75.0,2023,20
1917.0,E001279,75.0,2023,20
1917.0,E010216,75.0,2023,20
1917.0,E009164,75.0,2023,20
1917.0,E010026,75.0,2023,20
1917.0,E006648,75.0,2023,20
1917.0,E003895,75.0,2023,20
1288.0,E003429,70.0,2023,2
1289.0,E006252,100.0,2023,2
1289.0,E002033,100.0,2023,2
1289.0,E054510,100.0,2023,2
1289.0,E005699,100.0,2023,2
1294.0,E053311,100.0,2023,2
1294.0,E059302,100.0,2023,2
1294.0,E004388,100.0,2023,2
1294.0,E003118,100.0,2023,2
1293.0,E007974,100.0,2023,2
1295.0,E005243,70.0,2023,2
1295.0,E007745,70.0,2023,2
1299.0,E002874,100.0,2023,2
1273.0,E005458,100.0,2023,2
1273.0,E007656,100.0,2023,2
1273.0,E055309,100.0,2023,2
1273.0,E001526,100.0,2023,2
1273.0,E007903,100.0,2023,2
1273.0,E061872,100.0,2023,2
1273.0,E006148,100.0,2023,2
1273.0,E002123,100.0,2023,2
1273.0,E007026,100.0,2023,2
1273.0,E059464,100.0,2023,2
1273.0,E000536,100.0,2023,2
1273.0,E002099,100.0,2023,2
1273.0,E006426,100.0,2023,2
1273.0,E060191,100.0,2023,2
1273.0,E000790,100.0,2023,2
1273.0,E000463,100.0,2023,2
1273.0,E000579,100.0,2023,2
1287.0,E002417,70.0,2023,2
1287.0,E040933,70.0,2023,2
1287.0,E004513,70.0,2023,2
1287.0,E056617,70.0,2023,2
1287.0,E007563,70.0,2023,2
1302.0,E004444,70.0,2023,2
1302.0,E004949,70.0,2023,2
1302.0,E001288,70.0,2023,2
1302.0,E001930,70.0,2023,2
1302.0,E006387,70.0,2023,2
1315.0,E014423,150.0,2023,2
1315.0,E001650,150.0,2023,2
1315.0,E004002,150.0,2023,2
1320.0,E006928,150.0,2023,2
1320.0,E005241,150.0,2023,2
1335.0,E054609,100.0,2023,3
1335.0,E054510,100.0,2023,3
1335.0,E001495,100.0,2023,3
1336.0,E005338,70.0,2023,3
1337.0,E004385,70.0,2023,3
1337.0,E003818,70.0,2023,3
1337.0,E007506,70.0,2023,3
1341.0,E060230,100.0,2023,3
1341.0,E002607,100.0,2023,3
1341.0,E002905,100.0,2023,3
1341.0,E005832,100.0,2023,3
1341.0,E006389,100.0,2023,3
1343.0,E002874,100.0,2023,3
1343.0,E000034,100.0,2023,3
1344.0,E005418,70.0,2023,3
1351.0,E061209,70.0,2023,3
1351.0,E000772,70.0,2023,3
1351.0,E043493,70.0,2023,3
1351.0,E062733,70.0,2023,3
1350.0,E030050,100.0,2023,3
1348.0,E007100,70.0,2023,3
1341.0,E006463,100.0,2023,3
1341.0,E005747,100.0,2023,3
1341.0,E007282,100.0,2023,3
1341.0,E008137,100.0,2023,3
1361.0,E002006,100.0,2023,3
1361.0,E004815,100.0,2023,3
1372.0,E002306,150.0,2023,3
1372.0,E005241,150.0,2023,3
1372.0,E005101,150.0,2023,3
1372.0,E006928,150.0,2023,3
1380.0,E006698,100.0,2023,4
1380.0,E005948,100.0,2023,4
1380.0,E007575,100.0,2023,4
1384.0,E006252,100.0,2023,4
1384.0,E007974,100.0,2023,4
1384.0,E002033,100.0,2023,4
1385.0,E007376,70.0,2023,4
1385.0,E000258,70.0,2023,4
1385.0,E008008,70.0,2023,4
1388.0,E008454,100.0,2023,4
1390.0,E055309,100.0,2023,4
1390.0,E007656,100.0,2023,4
1390.0,E005458,100.0,2023,4
1390.0,E060191,100.0,2023,4
1390.0,E000790,100.0,2023,4
1390.0,E059464,100.0,2023,4
1390.0,E007026,100.0,2023,4
1390.0,E004971,100.0,2023,4
1390.0,E006426,100.0,2023,4
1390.0,E057992,100.0,2023,4
1390.0,E002099,100.0,2023,4
1390.0,E000579,100.0,2023,4
1389.0,E008017,100.0,2023,4
1389.0,E008034,100.0,2023,4
1395.0,E002123,100.0,2023,4
1395.0,E003625,100.0,2023,4
1395.0,E006148,100.0,2023,4
1395.0,E007432,100.0,2023,4
1395.0,E061872,100.0,2023,4
1395.0,E006923,100.0,2023,4
1395.0,E007364,100.0,2023,4
1395.0,E007210,100.0,2023,4
1395.0,E005131,100.0,2023,4
1395.0,E001107,100.0,2023,4
1395.0,E033393,100.0,2023,4
1398.0,E008260,70.0,2023,4
1395.0,E008313,100.0,2023,4
1395.0,E000627,100.0,2023,4
1395.0,E008377,100.0,2023,4
1395.0,E008339,100.0,2023,4
1395.0,E008176,100.0,2023,4
1406.0,E001650,70.0,2023,4
1406.0,E005418,70.0,2023,4
1406.0,E002921,70.0,2023,4
1406.0,E051631,70.0,2023,4
1412.0,E008131,70.0,2023,4
1412.0,E007745,70.0,2023,4
1412.0,E007156,70.0,2023,4
1413.0,E004388,70.0,2023,4
1414.0,E062516,150.0,2023,4
1421.0,E004002,150.0,2023,4
1421.0,E005476,150.0,2023,4
1421.0,E014423,150.0,2023,4
1421.0,E002006,150.0,2023,4
1421.0,E004815,150.0,2023,4
1437.0,E004444,100.0,2023,7
1437.0,E008304,100.0,2023,7
1437.0,E007463,100.0,2023,7
1437.0,E001288,100.0,2023,7
1437.0,E007725,100.0,2023,7
1437.0,E008416,100.0,2023,7
1437.0,E001930,100.0,2023,7
1438.0,E004131,70.0,2023,7
1438.0,E007419,70.0,2023,7
1438.0,E003818,70.0,2023,7
1431.0,E008734,70.0,2023,7
1431.0,E008686,70.0,2023,7
1439.0,E008112,100.0,2023,7
1439.0,E006301,100.0,2023,7
1439.0,E000838,100.0,2023,7
1441.0,E056246,70.0,2023,7
1441.0,E005338,70.0,2023,7
1441.0,E007615,70.0,2023,7
1441.0,E004136,70.0,2023,7
1441.0,E005390,70.0,2023,7
1441.0,E007161,70.0,2023,7
1451.0,E008877,70.0,2023,7
1451.0,E008462,70.0,2023,7
1451.0,E008582,70.0,2023,7
1456.0,E008829,100.0,2023,7
1459.0,E059073,100.0,2023,7
1459.0,E006810,100.0,2023,7
1459.0,E030050,100.0,2023,7
1500.0,E008531,100.0,2023,8
1500.0,E053311,100.0,2023,8
1500.0,E049566,100.0,2023,8
1500.0,E002935,100.0,2023,8
1511.0,E002123,100.0,2023,8
1511.0,E002099,100.0,2023,8
1511.0,E000888,100.0,2023,8
1511.0,E002417,100.0,2023,8
1511.0,E008905,100.0,2023,8
1511.0,E001107,100.0,2023,8
1511.0,E008837,100.0,2023,8
1511.0,E007020,100.0,2023,8
1511.0,E007656,100.0,2023,8
1511.0,E006426,100.0,2023,8
1511.0,E007210,100.0,2023,8
1511.0,E000627,100.0,2023,8
1511.0,E008176,100.0,2023,8
1511.0,E057992,100.0,2023,8
1511.0,E000579,100.0,2023,8
1507.0,E008172,70.0,2023,8
1512.0,E056617,70.0,2023,8
1511.0,E009104,100.0,2023,8
1561.0,E009290,100.0,2023,15
1579.0,E008750,100.0,2023,15
1580.0,E008931,70.0,2023,15
1580.0,E001650,70.0,2023,15
1580.0,E008582,70.0,2023,15
1580.0,E008589,70.0,2023,15
1580.0,E009644,70.0,2023,15
1580.0,E009890,70.0,2023,15
1580.0,E009905,70.0,2023,15
1583.0,E005241,70.0,2023,15
1583.0,E008131,70.0,2023,15
1585.0,E053718,100.0,2023,15
1585.0,E054510,100.0,2023,15
1585.0,E006056,100.0,2023,15
1585.0,E008580,100.0,2023,15
1585.0,E005699,100.0,2023,15
1585.0,E054609,100.0,2023,15
1573.0,E061739,100.0,2023,15
1573.0,E010076,100.0,2023,15
1586.0,E006302,100.0,2023,15
1586.0,E009127,100.0,2023,15
1586.0,E009214,100.0,2023,15
1586.0,E004953,100.0,2023,15
1586.0,E002874,100.0,2023,15
1593.0,E008172,70.0,2023,15
1592.0,E006810,100.0,2023,15
1592.0,E059073,100.0,2023,15
1592.0,E005984,100.0,2023,15
1592.0,E008815,100.0,2023,15
1621.0,E007993,80.0,2023,17
1621.0,E000258,80.0,2023,17
1621.0,E003895,80.0,2023,17
1621.0,E010026,80.0,2023,17
1324.0,E003771,100.0,2023,3
1324.0,E003895,100.0,2023,3
1324.0,E000258,100.0,2023,3
1324.0,E005732,100.0,2023,3
1324.0,E006630,100.0,2023,3
1324.0,E005537,100.0,2023,3
1326.0,E007308,100.0,2023,3
1326.0,E001780,100.0,2023,3
1326.0,E001889,100.0,2023,3
1331.0,E001279,70.0,2023,3
1331.0,E007973,70.0,2023,3
1327.0,E004209,100.0,2023,3
1327.0,E004360,100.0,2023,3
1332.0,E004444,100.0,2023,3
1332.0,E004949,100.0,2023,3
1332.0,E001288,100.0,2023,3
1332.0,E001930,100.0,2023,3
1340.0,E008047,100.0,2023,3
1344.0,E001650,70.0,2023,3
1344.0,E002921,70.0,2023,3
1455.0,E008131,70.0,2023,7
1455.0,E007156,70.0,2023,7
1457.0,E007745,70.0,2023,7
1457.0,E004388,70.0,2023,7
1473.0,E001889,100.0,2023,8
1473.0,E001780,100.0,2023,8
1481.0,E007857,70.0,2023,8
1481.0,E007859,70.0,2023,8
1483.0,E002916,100.0,2023,8
1483.0,E002639,100.0,2023,8
1483.0,E006986,100.0,2023,8
1483.0,E058002,100.0,2023,8
1483.0,E059817,100.0,2023,8
1483.0,E041528,100.0,2023,8
1483.0,E054316,100.0,2023,8
1483.0,E053547,100.0,2023,8
1483.0,E062299,100.0,2023,8
1483.0,E005183,100.0,2023,8
1483.0,E061603,100.0,2023,8
1483.0,E004697,100.0,2023,8
1483.0,E005717,100.0,2023,8
1483.0,E006589,100.0,2023,8
1614.0,E002935,84.0,2023,17
1614.0,E053311,84.0,2023,17
1614.0,E008531,84.0,2023,17
1614.0,E049566,84.0,2023,17
1629.0,E009275,80.0,2023,17
1629.0,E008734,80.0,2023,17
1629.0,E005868,80.0,2023,17
1630.0,E007156,100.0,2023,17
1630.0,E010160,100.0,2023,17
1631.0,E005241,80.0,2023,17
1631.0,E008131,80.0,2023,17
1615.0,E009939,100.0,2023,17
1610.0,E059073,110.0,2023,17
1610.0,E008815,110.0,2023,17
1639.0,E008651,100.0,2023,17
1644.0,E009808,100.0,2023,17
1644.0,E006233,100.0,2023,17
1623.0,E007672,555.0,2023,17
1645.0,E009492,80.0,2023,17
1645.0,E004953,80.0,2023,17
1645.0,E010586,80.0,2023,17
1615.0,E009954,100.0,2023,17
1646.0,E008750,80.0,2023,17
1647.0,E053718,110.0,2023,17
1915.0,E006589,100.0,2023,20
1647.0,E054510,110.0,2023,17
1833.0,E053718,200.0,2023,20
1647.0,E005699,110.0,2023,17
1647.0,E006056,110.0,2023,17
1615.0,E010588,101.0,2023,17
1653.0,E053547,100.0,2023,17
1653.0,E009488,100.0,2023,17
1653.0,E059817,100.0,2023,17
1653.0,E006986,100.0,2023,17
1653.0,E002639,100.0,2023,17
1653.0,E009290,100.0,2023,17
1653.0,E058002,100.0,2023,17
1653.0,E009905,100.0,2023,17
1653.0,E006589,100.0,2023,17
1653.0,E057121,100.0,2023,17
1653.0,E041528,100.0,2023,17
1653.0,E004697,100.0,2023,17
1653.0,E002916,100.0,2023,17
1653.0,E005717,100.0,2023,17
1654.0,E007282,100.0,2023,17
1654.0,E002905,100.0,2023,17
1654.0,E060230,100.0,2023,17
1654.0,E056232,100.0,2023,17
1654.0,E014423,100.0,2023,17
1654.0,E002607,100.0,2023,17
1650.0,E010003,220.0,2023,17
1650.0,E008830,220.0,2023,17
1654.0,E010261,100.0,2023,17
1654.0,E008582,100.0,2023,17
1654.0,E009782,100.0,2023,17
